DeepCSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptmax,discrMin,discrMax,formula
0,lt,central,0,0,2.4,20.0,30.0,0,1,0.927300870419
0,lt,up,0,0,2.4,20.0,30.0,0,1,1.0337367974
0,lt,down,0,0,2.4,20.0,30.0,0,1,0.821043319225
0,lt,up_jes,0,0,2.4,20.0,30.0,0,1,0.952312935615
0,lt,down_jes,0,0,2.4,20.0,30.0,0,1,0.917359411716
0,lt,up_gluonsplitting,0,0,2.4,20.0,30.0,0,1,0.928698122501
0,lt,down_gluonsplitting,0,0,2.4,20.0,30.0,0,1,0.925601661205
0,lt,up_bfragmentation,0,0,2.4,20.0,30.0,0,1,0.952938973904
0,lt,down_bfragmentation,0,0,2.4,20.0,30.0,0,1,0.893467485905
0,lt,up_cfragmentation,0,0,2.4,20.0,30.0,0,1,0.927301228046
0,lt,down_cfragmentation,0,0,2.4,20.0,30.0,0,1,0.927301228046
0,lt,up_dmux,0,0,2.4,20.0,30.0,0,1,0.927301228046
0,lt,down_dmux,0,0,2.4,20.0,30.0,0,1,0.926584362984
0,lt,up_ksl,0,0,2.4,20.0,30.0,0,1,0.927350878716
0,lt,down_ksl,0,0,2.4,20.0,30.0,0,1,0.927301228046
0,lt,up_cb,0,0,2.4,20.0,30.0,0,1,0.957136575774
0,lt,down_cb,0,0,2.4,20.0,30.0,0,1,0.897465165063
0,lt,up_add,0,0,2.4,20.0,30.0,0,1,1.02372490991
0,lt,down_add,0,0,2.4,20.0,30.0,0,1,0.830876830924
0,lt,up_statistic,0,0,2.4,20.0,30.0,0,1,0.939599162632
0,lt,down_statistic,0,0,2.4,20.0,30.0,0,1,0.915002578205
0,lt,central,0,0,2.4,30.0,50.0,0,1,0.943527698517
0,lt,up,0,0,2.4,30.0,50.0,0,1,1.02637143203
0,lt,down,0,0,2.4,30.0,50.0,0,1,0.86008299012
0,lt,up_jes,0,0,2.4,30.0,50.0,0,1,0.955215098431
0,lt,down_jes,0,0,2.4,30.0,50.0,0,1,0.929832741414
0,lt,up_gluonsplitting,0,0,2.4,30.0,50.0,0,1,0.946238636971
0,lt,down_gluonsplitting,0,0,2.4,30.0,50.0,0,1,0.940285801888
0,lt,up_bfragmentation,0,0,2.4,30.0,50.0,0,1,0.954114317894
0,lt,down_bfragmentation,0,0,2.4,30.0,50.0,0,1,0.930768489838
0,lt,up_cfragmentation,0,0,2.4,30.0,50.0,0,1,0.943527698517
0,lt,down_cfragmentation,0,0,2.4,30.0,50.0,0,1,0.943527698517
0,lt,up_dmux,0,0,2.4,30.0,50.0,0,1,0.943527698517
0,lt,down_dmux,0,0,2.4,30.0,50.0,0,1,0.945742666721
0,lt,up_ksl,0,0,2.4,30.0,50.0,0,1,0.94347178936
0,lt,down_ksl,0,0,2.4,30.0,50.0,0,1,0.943527698517
0,lt,up_cb,0,0,2.4,30.0,50.0,0,1,0.953879928458
0,lt,down_cb,0,0,2.4,30.0,50.0,0,1,0.933175468575
0,lt,up_add,0,0,2.4,30.0,50.0,0,1,1.03053892189
0,lt,down_add,0,0,2.4,30.0,50.0,0,1,0.856516475147
0,lt,up_statistic,0,0,2.4,30.0,50.0,0,1,0.948311925951
0,lt,down_statistic,0,0,2.4,30.0,50.0,0,1,0.938743471082
0,lt,central,0,0,2.4,50.0,70.0,0,1,0.990892887115
0,lt,up,0,0,2.4,50.0,70.0,0,1,1.01602084143
0,lt,down,0,0,2.4,50.0,70.0,0,1,0.936222386932
0,lt,up_jes,0,0,2.4,50.0,70.0,0,1,0.994229853153
0,lt,down_jes,0,0,2.4,50.0,70.0,0,1,0.941928676982
0,lt,up_gluonsplitting,0,0,2.4,50.0,70.0,0,1,0.998670339584
0,lt,down_gluonsplitting,0,0,2.4,50.0,70.0,0,1,0.981664001942
0,lt,up_bfragmentation,0,0,2.4,50.0,70.0,0,1,1.005890131
0,lt,down_bfragmentation,0,0,2.4,50.0,70.0,0,1,0.977792143822
0,lt,up_cfragmentation,0,0,2.4,50.0,70.0,0,1,0.990892887115
