CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))-0.020849479362368584" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))-0.023856308311223984" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))-0.015522373840212822" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))-0.018318301066756248" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))-0.023690296337008476" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))-0.031468890607357025" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))-0.039546914398670197" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))-0.070171847939491272" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.18786025047302246" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.072973176836967468" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.083497077226638794" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.054328307509422302" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.064114056527614594" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.082916036248207092" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.11014111340045929" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.13841420412063599" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.24560147523880005" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.053674358874559402" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.020849479362368584" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.023856308311223984" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.015522373840212822" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.018318301066756248" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.023690296337008476" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.031468890607357025" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.039546914398670197" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.870913*((1.+(0.00199557*x))/(1.+(0.00214366*x))))+0.070171847939491272" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.19122788310050964" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.085890576243400574" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.13060212135314941" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.10267025232315063" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.15265177190303802" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.17454357445240021" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.17825387418270111" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.15456630289554596" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.24241548776626587" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.054636538028717041" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.024540165439248085" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.037314891815185547" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.029334358870983124" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.043614793568849564" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.049869593232870102" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.050929676741361618" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.044161800295114517" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))-0.069261565804481506" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.19122788310050964" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.085890576243400574" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.13060212135314941" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.10267025232315063" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.15265177190303802" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.17454357445240021" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.17825387418270111" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.15456630289554596" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.24241548776626587" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.054636538028717041" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.024540165439248085" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.037314891815185547" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.029334358870983124" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.043614793568849564" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.049869593232870102" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.050929676741361618" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.044161800295114517" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.948476*((1.+(0.0456063*x))/(1.+(0.0549123*x))))+0.069261565804481506" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1-(0.0732557+-3.64849e-05*x+4.14041e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1-(0.0711482+-3.74876e-05*x+4.25922e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1-(0.0172483))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1+(0.0732557+-3.64849e-05*x+4.14041e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1+(0.0711482+-3.74876e-05*x+4.25922e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1+(0.0172483))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1-(0.104964+0.000225547*x+-2.4386e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1-(0.0715728+0.000283888*x+-3.07785e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1-(0.0785963))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1+(0.104964+0.000225547*x+-2.4386e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1+(0.0715728+0.000283888*x+-3.07785e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1+(0.0785963))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.88003+20.8323/(x*x)+0.000390036*x" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1-(0.268876+0.000445356*x+-4.82815e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1-(0.179897+0.000418457*x+-4.32663e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1-(0.222133))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1+(0.268876+0.000445356*x+-4.82815e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1+(0.179897+0.000418457*x+-4.32663e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1+(0.222133))" 
