CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.050666313618421555)" 
0, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.062080882489681244)" 
0, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.063557557761669159)" 
0, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.089334212243556976)" 
0, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.10055098682641983)" 
0, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.086789026856422424)" 
0, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.23600336909294128)" 
0, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.043865308165550232)" 
0, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.019945226609706879)" 
0, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.020266525447368622)" 
0, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.024832352995872498)" 
0, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.025423021987080574)" 
0, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.035733684897422791)" 
0, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.040220394730567932)" 
0, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.034715611487627029)" 
0, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.02655+((0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18))))))-0.094401344656944275)" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.10966327041387558" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.049863066524267197" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.050666313618421555" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.062080882489681244" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.063557557761669159" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.089334212243556976" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.10055098682641983" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.086789026856422424" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.23600336909294128" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.043865308165550232" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.019945226609706879" 
