DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.1378+(-(0.00599383*(log(x+19)*(log(x+18)*(3-(0.326135*log(x+18))))))))+0.015563559718430042" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.1378+(-(0.00599383*(log(x+19)*(log(x+18)*(3-(0.326135*log(x+18))))))))+0.017312934622168541" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.1378+(-(0.00599383*(log(x+19)*(log(x+18)*(3-(0.326135*log(x+18))))))))+0.019307807087898254" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.1378+(-(0.00599383*(log(x+19)*(log(x+18)*(3-(0.326135*log(x+18))))))))+0.037354927510023117" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.1378+(-(0.00599383*(log(x+19)*(log(x+18)*(3-(0.326135*log(x+18))))))))+0.057982880622148514" 
0, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))" 
0, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))" 
0, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.10455390810966492)" 
0, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.049017086625099182)" 
0, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.043802715837955475)" 
0, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.048927716910839081)" 
0, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.063206382095813751)" 
0, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.085276953876018524)" 
0, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.064953535795211792)" 
