CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.068811081349849701" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.09076160192489624" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.12625911831855774" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.14938420057296753" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.18412435054779053" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.045084778219461441" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.014854575507342815" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.022464478388428688" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.016098383814096451" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.019660308957099915" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.025931885465979576" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.036074034869670868" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.042681202292442322" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))-0.052606955170631409" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.15779672563076019" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.051991015672683716" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.078625671565532684" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.056344345211982727" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.068811081349849701" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.09076160192489624" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.12625911831855774" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.14938420057296753" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.18412435054779053" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.045084778219461441" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.014854575507342815" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.022464478388428688" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.016098383814096451" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.019660308957099915" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.025931885465979576" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.036074034869670868" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.042681202292442322" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.930077*((1.+(0.00342993*x))/(1.+(0.00379069*x))))+0.052606955170631409" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.16254256665706635" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.063060402870178223" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.1540113240480423" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.10168589651584625" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.17989224195480347" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.20609256625175476" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.17317372560501099" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.16137546300888062" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.19019247591495514" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.046440731734037399" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.018017258495092392" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.044003237038850784" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.029053112491965294" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.051397785544395447" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.058883592486381531" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.049478206783533096" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.046107277274131775" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))-0.054340709000825882" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.16254256665706635" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.063060402870178223" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.1540113240480423" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.10168589651584625" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.17989224195480347" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.20609256625175476" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.17317372560501099" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.16137546300888062" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.19019247591495514" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.046440731734037399" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.018017258495092392" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.044003237038850784" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.029053112491965294" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.051397785544395447" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.058883592486381531" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.049478206783533096" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.046107277274131775" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.04571*((1.+(0.0571409*x))/(1.+(0.0708405*x))))+0.054340709000825882" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1-(0.0731161+-3.71294e-05*x+4.31579e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1-(0.0710175+-3.81711e-05*x+4.4403e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1-(0.0172483))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1+(0.0731161+-3.71294e-05*x+4.31579e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1+(0.0710175+-3.81711e-05*x+4.4403e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.896479+0.000504785*x+-2.70235e-07*x*x+4.01626/x)*(1+(0.0172483))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1-(0.103918+0.000233911*x+-2.57903e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1-(0.0703863+0.000292795*x+-3.21796e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1-(0.0785963))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1+(0.103918+0.000233911*x+-2.57903e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1+(0.0703863+0.000292795*x+-3.21796e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.8644+0.00103418*x+-1.06243e-06*x*x+3.68935e-10*x*x*x)*(1+(0.0785963))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.932646+-25.009/(x*x)+0.000409518*x" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1-(0.272865+0.000390622*x+-4.14087e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1-(0.181984+0.000375761*x+-3.79585e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1-(0.222133))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1+(0.272865+0.000390622*x+-4.14087e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1+(0.181984+0.000375761*x+-3.79585e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.932646+-25.009/(x*x)+0.000409518*x)*(1+(0.222133))" 
